"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_PROTEIN_HISTIDYL_MODIFICATION_TO_DIPHTHAMIDE",0.370839936608558,1,0.0826646449123753,0.863449100782012,1.11400003220008,7,"DNAJC24,DPH2,DPH5,DPH7"
"GOBP_PROTEIN_HOMOOLIGOMERIZATION",0.977725674091442,1,0.0204160330522345,0.391672977819145,0.716022229411424,199,"TRIM72,KCTD14,KCNA5,STEAP4,KCTD13,KCNG2,KCTD6,SLC1A2,ARC,KCTD11,ROM1,PXDN,KCTD21,CRTC1,GLS,EHD3,KCTD5,KCNC4,UPB1,MIP,CARD11,KCTD18,PNPT1,KCNG1,GBP5,PRMT1,KCTD4,NACC2,KCNC3"
"GOBP_PROTEIN_HOMOTETRAMERIZATION",0.0459671637141269,1,0.321775918075361,-0.705692767538611,-1.37703996152282,63,"CBY1,TRPV1,TDO2,GNMT,PKD2L1,TRPA1,RYR3,THG1L,SOD2,SHMT1,AQP5,GRIA3,ACOT13,ALDH9A1"
"GOBP_PROTEIN_HYDROXYLATION",0.717037037037037,1,0.0471642455670861,0.616706595059678,0.879545417505854,23,"EGLN3,PLOD2,JMJD4,P3H4,P4HA2,P4HTM"
"GOBP_PROTEIN_IMPORT",0.607305936073059,1,0.0560595875032335,0.7279847034925,0.97262958337716,10,"ARHGEF5"
"GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX",0.932533733133433,1,0.0356176233437444,0.480585002179532,0.675076664781832,20,"TIMM17B,TIMM44,GRPEL2,TOMM40,TIMM50"
"GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX",0.769345238095238,1,0.0441523058441465,0.595083023897582,0.819764195219867,15,"PEX12,USP9X,PEX14,PEX5,PEX10,LONP2"
"GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX_RECEPTOR_RECYCLING",0.554675118858954,1,0.062249042949858,0.79416795294776,1.02461526030291,7,"PEX12,USP9X,PEX5,PEX10"
"GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX_SUBSTRATE_RELEASE",0.486666666666667,1,0.0711327399327894,0.839374424875033,1.04632409878127,5,"PEX12,PEX14,PEX5,PEX10"
"GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MEMBRANE",0.926121372031662,1,0.0621124188949471,-0.4892079998579,-0.621549897398781,6,"PEX19,PEX16"
